SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakZHVI,PctFallFromPeak
775,704300,0.0149877503963107,0.0400177200236267,0.0943132380360472,0.108976549826345,0.0255227273666179,704300,0
776,270300,-0.0109769484083425,-0.00661521499448732,-0.0227765726681128,0.0309418769159311,-0.0206743233343453,346100,-0.2190118462872
777,142800,0.00280898876404494,0.00918727915194346,0.0258620689655172,0.00788628161445315,-0.00937216588405276,164100,-0.129798903107861
778,232300,-0.00171895143962183,-0.00768902178556173,0.0338228749443703,0.0238252374250871,-0.0173028344286479,286900,-0.190310212617637
779,233300,0.0143478260869565,0.0480682839173405,0.16359102244389,0.141262476546779,,233300,0
780,271800,0.0104089219330855,0.0358231707317073,0.125465838509317,0.161272605434282,0.05284961522187,271800,0
781,733800,0.012556920104871,0.0332300760349197,0.0994905603835781,0.0789701005924628,0.0186996366163865,733800,0
782,134400,0.00674157303370787,0.0386398763523957,0.137055837563452,0.0998730447131013,-0.0225895861642742,170000,-0.209411764705882
783,2267100,-0.00605024332500329,-0.0301176470588235,0.0645161290322581,0.0958726293555287,0.0241218401124053,2346100,-0.0336729039682878
784,123400,-0.00403551251008878,0.0164744645799012,0.147906976744186,0.140320776388162,-0.036780933477389,179500,-0.312534818941504
785,1829400,-0.0144380993427432,-0.0669658795328199,0.0654630168899243,0.103403957463989,0.0343633984034697,1998100,-0.0844302086982634
786,155500,0.0170045781556573,0.022353714661407,0.104403409090909,0.170083436618626,-0.0387209910935777,238900,-0.349100041858518
787,57900,-0.00515463917525773,0.00346620450606586,0.0320855614973262,0.00923124271727427,,59800,-0.0317725752508361
788,1875700,0.00568334137579754,0.0169702884406853,0.00871201936004302,0.137784836157004,0.0581835171447158,1875700,0
789,84800,0.00593119810201661,0.0204572803850782,0.199434229137199,0.0466908216380273,,84800,0
790,37000,0.00817438692098093,0.0220994475138122,0.0882352941176471,0.0066157921552854,,45700,-0.190371991247265
791,198700,0.0106815869786368,0.0332813312532501,0.139334862385321,0.130517056694534,-0.0054685007412234,225400,-0.118456078083407
792,178800,-0.00111731843575419,-0.00611450806003335,0.0725854829034193,0.0347867340438797,-0.033041086957582,257000,-0.304280155642023
793,55500,-0.00537634408602151,-0.0142095914742451,0.0797665369649805,0.0320552045505993,-0.0399083485926257,89200,-0.37780269058296
794,84400,-0.0174621653084983,-0.0321100917431193,-0.0117096018735363,0.0122886998059477,0.00882606665165064,87200,-0.0321100917431193
795,386800,0.000517330574236937,0.0136268343815514,0.121809744779582,0.141929851894616,0.0503817622700959,386800,0
796,483700,0.00665972944849116,0.0300255536626917,0.0713178294573643,0.103281216808855,,483700,0
797,410700,0.00760549558390579,0.0118255728011826,0.0241895261845387,0.0174329926258399,-0.0141697691768964,484700,-0.152671755725191
798,101700,0.00892857142857143,0.0314401622718053,0.0660377358490566,0.0412235585622016,-0.0116984127781722,115200,-0.1171875
799,167800,0.002389486260454,0.00841346153846154,0.0474406991260924,0.0471101308026682,0.0183508358646078,167800,0
800,334000,0.00572116832279434,0.0151975683890578,0.0069339764847754,0.0600715602944313,0.0529891998808125,334000,0
801,247400,-0.0060265166733628,-0.00801924619085806,0.00732899022801303,0.00999365941490948,0.00312499438275449,249800,-0.00960768614891913
802,95300,-0.00209424083769634,0.00315789473684211,0.100461893764434,0.0603388159826375,0.000737505283614714,95500,-0.00209424083769634
803,456900,-0.038307724689539,-0.0891148325358852,-0.0604565083281925,0.0416352333493715,,503000,-0.0916500994035785
804,96900,0.0104275286757039,0.0509761388286334,0.113793103448276,0.0187617123145851,-0.00413552486211533,103000,-0.0592233009708738
805,546600,0.00625920471281296,0.0264788732394366,0.0894957145704604,0.176693197101062,-0.000964494271259331,557600,-0.0197274031563845
806,234500,-0.000852151682999574,0,0.00428265524625268,0.0197062270699344,-0.00273040021870774,243600,-0.0373563218390805
807,263400,-0.00265051117001136,-0.00491122024933887,0.0038109756097561,0.125105145674187,-0.0191538313412664,319600,-0.175844806007509
808,369300,0.012058098109071,0.0411615449675782,0.00956806998359759,0.0335684598248067,-0.0214880698676171,472000,-0.217584745762712
809,401400,0.0138923970699672,0.0417856215935635,0.109452736318408,0.0440319059367718,0.00720309135611852,401400,0
810,526700,0.0144453004622496,0.0502492522432702,0.130742808072134,0.0625941299438137,0.0156824330811329,526700,0
811,133300,-0.00224550898203593,0,0.0389711613406079,0.0137530167303499,-0.00460725022499253,150200,-0.112516644474035
812,112300,-0.00619469026548673,0.00989208633093525,0.0829315332690453,0.0116138769334411,-0.0111304324573007,127400,-0.118524332810047
813,603100,0.0131026373257181,0.040365706399862,0.11767976278725,0.0592823940530975,0.0133491164364083,603100,0
814,557700,0.00941176470588235,0.0103260869565217,0.0780978155809008,0.0973433204700191,-0.0149101091264008,673800,-0.172306322350846
815,276200,0.00436363636363636,0.0150679897096656,0.0982107355864811,0.063624482696641,0.0184731491500474,276200,0
816,568500,0.00655099150141643,0.0289592760180995,0.12797619047619,0.163171738260154,-0.000578629199281644,573900,-0.00940930475692629
817,34300,0.0269461077844311,0.0685358255451713,0.128289473684211,0.0120881024052379,-0.0683163202513191,71700,-0.521617852161785
818,357000,-0.00362824448785934,0.00818977689918102,0.103896103896104,0.0617338783070867,0.0276042714959983,358400,-0.00390625
819,221700,-0.00180099054479964,0.0350140056022409,0.163168940188877,0.113351089160208,0.0465935098113401,222100,-0.00180099054479964
820,266000,-0.00560747663551402,-0.00187617260787992,0.0334110334110334,0.0122415438391801,0.0025156626724292,267800,-0.00672143390589993
821,1003900,0.00965503369204465,0.0328189300411523,0.0927397409382824,0.0645144406012712,0.0182027830850449,1003900,0
822,1852500,0.00515463917525773,0.0200991189427313,0.0744113211924371,0.0863607679751648,0.0120304182732092,1852500,0
823,217900,0.00461041954817888,0.0111368909512761,0.0163246268656716,0.0413968421770396,,221300,-0.0153637596023498
824,176700,0.00626423690205011,0.0243478260869565,0.0794135613927917,0.0448425027976287,-0.00602095737557706,188000,-0.0601063829787234
825,282500,0.00319602272727273,0.00820842255531763,0.0696705793260129,0.109801478699631,-0.016842038838195,351200,-0.195615034168565
826,227900,-0.00218914185639229,0.0101950354609929,0.0644558617468473,0.0838068002701808,-0.0374732885695965,335600,-0.320917759237187
827,448500,0.00673400673400673,0.0246744345442084,0.0658269961977186,0.120344422626452,0.00742968615785333,448500,0
828,266300,0.00112781954887218,-0.0316363636363636,-0.0718020216103172,0.0569318115485669,0.0291473693289013,297400,-0.104572965702757
829,954800,0.00685437097964779,0.0215042259548518,0.030322650264379,0.112336967516786,0.0268021488260775,954800,0
830,294300,0.00306748466257669,0.0172830971310059,0.130184331797235,0.0947044500858514,0.0359146448068255,294300,0
831,118500,0.0119555935098207,0.0394736842105263,0.140519730510106,0.0341180671010231,-0.0272444169491325,163800,-0.276556776556777
832,353400,0.0111587982832618,0.0458715596330275,0.154147615937296,0.0592638087434794,0.00351935285726634,353400,0
833,55600,0.0239410681399632,0.0590476190476191,0.203463203463203,0.0186227381188406,,58500,-0.0495726495726496
834,306200,0.00525279054497702,0.0162628609359442,0.142963792459873,0.153407538215997,0.0428363025652212,306200,0
835,197400,0,0.00765696784073507,0.0864061640066043,0.0651160554572547,0.0155344930023524,197400,0
836,100200,0.00400801603206413,-0.00298507462686567,0.0351239669421488,0.086102563185922,0.0187659929820092,109600,-0.0857664233576642
837,113600,-0.00263388937664618,0.00353356890459364,0.0860420650095602,0.0702517877488082,0.0367291621588632,113900,-0.00263388937664618
838,277200,0.0176211453744493,0.0413223140495868,0.0452488687782805,0.0436330559918174,0.0209923404075967,277200,0
839,268800,0.000372162262746558,0.00976709241172051,0.0528789659224442,0.0658619065819885,-0.00790416237258273,320500,-0.161310452418097
840,82500,-0.00482509047044632,-0.00841346153846154,0.032540675844806,0.00973237327092935,-0.00449300658493779,89800,-0.0812917594654788
841,413500,0.00145313635262775,-0.00265315967197299,0.0548469387755102,0.0955566630118201,0.00143815446521267,456100,-0.0934005700504275
842,155300,0.0025823111684958,0.0264375413086583,0.0822299651567944,0.0989287506559651,0.0492766834352822,155300,0
843,158400,0.0050761421319797,0.0160359204618345,0.155361050328228,0.169831673952707,-0.0187462615072436,197600,-0.198380566801619
844,295400,0.000338638672536404,-0.00270087778528022,0.0538708526578666,0.0625538887756405,0.00572820259617357,296200,-0.00270087778528022
845,625400,0.0105025044433673,0.0362883181441591,0.0674176480628094,0.0865822312917426,0.0099226924174558,625400,0
846,82300,-0.0036319612590799,0.00365853658536585,0.0800524934383202,0.0273872906681853,0.0148787254746328,82600,-0.0036319612590799
847,126600,-0.000789265982636148,-0.00861393891934221,0.00635930047694754,0.0313374626591263,-0.000394089174986845,130600,-0.0306278713629403
848,73600,0,0.00409276944065484,-0.0199733688415446,-0.00135318493192971,-0.048812985392701,121600,-0.394736842105263
849,286600,0.00702740688685875,0.025035765379113,0.11953125,0.148377981678467,-0.0200937319885233,409200,-0.29960899315738
850,144500,0.0126138752627891,0.0455861070911722,0.0905660377358491,0.0378565253189955,-0.0120353885117069,164400,-0.121046228710462
851,322600,-0.00462820117247763,0.00938673341677096,0.102152374444824,0.0358560781485822,0.0108845977314884,324100,-0.00462820117247763
852,77500,0.0117493472584856,0.0333333333333333,0.0748959778085992,0.0511215808144834,0.00436085961334909,77500,0
853,520500,0.0183917041674819,0.0443418940609952,0.139198949441891,0.127383571473859,0.0332746874092098,520500,0
854,245400,0.00738916256157635,0.0207986688851913,0.0868024800708592,0.110661169258717,-0.0273428774120014,349900,-0.298656759074021
855,96500,0.00730688935281837,0.0179324894514768,0.115606936416185,0.0597368181046136,0.0190560071207988,96500,0
856,164800,0.00549115314215985,0.0204334365325077,0.0993995997331554,0.100275043330614,0.00371559262933752,168500,-0.0219584569732938
857,69300,-0.00573888091822095,0.0058055152394775,0.0389805097451274,0.0380375834787237,,70000,-0.01
858,122500,0.00327600327600328,0.012396694214876,0.00989282769991756,-0.0025919674816014,-0.0086364131718274,137800,-0.111030478955007
859,347300,0.00433776749566223,0.0152002338497515,0.0873512836568566,0.0683826991735104,0.0106467315304197,347300,0
860,167200,0.000598444045481747,0.0238824249846908,0.0588980367321089,0.0138335852864897,0.00260881555665837,172000,-0.027906976744186
861,77900,0,-0.0114213197969543,0.0470430107526882,0.0792577229813036,0.00790708052979805,79100,-0.0151706700379267
862,185500,0.005420054200542,0.0248618784530387,0.190629011553273,0.187667442802617,0.0599818180800658,185500,0
863,75300,0.004,0,0.0371900826446281,0.0866450787591966,0.0131164140927909,77200,-0.0246113989637306
864,100500,-0.0233236151603499,-0.0500945179584121,-0.0280464216634429,-0.0157454451031492,,134800,-0.254451038575668
865,338000,0.001778304682869,-0.0312410432788765,-0.143436391282311,0.0476620813517679,0.0424642821760988,395900,-0.146249052791109
866,1190900,-0.00766602783101408,0.0169940222032451,0.0685509196949305,0.0627392139633127,0.024937130144834,1200100,-0.00766602783101408
867,445800,0.00202292650033715,0.0120317820658343,0.0815138282387191,0.10730152565783,0.0499166021259616,445800,0
868,306700,0.0092135570911484,0.025752508361204,0.0875886524822695,0.0397403183606986,-0.00911209727311879,346000,-0.113583815028902
869,362900,-0.00493556347683027,-0.00819896146488112,0.00248618784530387,0.0274141463857835,-0.00263433841945315,399700,-0.0920690517888416
870,124400,0.0089213300892133,0.0298013245033113,0.116696588868941,0.11219413531651,-0.0176185412581168,148600,-0.162853297442799
871,139000,0.00144092219020173,0.0213078618662748,0.0962145110410095,0.0507926162653298,0.000867433458092703,139000,0
872,1319600,0.00679026474402991,0.0160930160930161,0.0349803921568627,0.126940890229191,0.0494339789265763,1319600,0
873,424500,0.00354609929078014,0.0140946010511228,0.124205508474576,0.1232576782791,0.0575445946427844,424500,0
874,295400,0.00647359454855196,0.0144230769230769,0.0683544303797468,0.122174719378213,-0.0148289594999055,367600,-0.196409140369967
875,479300,0.0176220806794055,0.0543334799824021,0.119336758524054,0.0500246572534995,0.0060153038920765,479300,0
876,250100,0.0137819213619781,0.031340206185567,0.133212505663797,0.0762499909500767,-0.0100206138437806,278300,-0.101329500538987
877,104800,-0.0187265917602996,-0.0323176361957525,-0.0420475319926874,0.0812920489063951,0.0121259428784515,112000,-0.0642857142857143
878,562400,0.00446508305054474,0.0184715682723651,0.0931000971817298,0.0887645249129299,,562400,0
879,168600,0,0.00416914830256105,0.05375,0.00739743559622674,-0.011199751219831,192500,-0.124155844155844
880,183100,0.00273822562979189,0.0166574125485841,0.0996996996996997,0.16615460289458,-0.0317036155351238,260100,-0.296039984621299
881,380400,0.00448904145761817,0.0203862660944206,0.169022741241549,0.12724636735506,0.0560468645187242,380400,0
882,403900,0.00572709163346614,0.00698080279232112,0.0668251452720549,0.0779588269964706,0.0440733300966503,403900,0
883,88400,-0.00562429696287964,0.0137614678899083,0.126114649681529,0.0721450259008509,0.0014826065545015,89000,-0.00674157303370787
884,193400,0.000517330574236937,0.00467532467532468,0.0493760173629951,0.0561114033800909,-0.0270805887939086,259700,-0.255294570658452
885,637000,0.016597510373444,0.0535891498511413,0.13405732597472,0.0611185086016868,0.00860387845627875,637000,0
886,209400,0.000956022944550669,0.023960880195599,0.0705521472392638,0.0288976294729191,-0.00488071034824633,220400,-0.0499092558983666
887,102100,0,-0.0192122958693564,-0.00680933852140078,-0.00482648022270504,-0.025946599811736,141300,-0.277423920736023
888,143800,0.00770847932725999,0.0323043790380474,0.11993769470405,0.0683946703838716,-0.0360065600620639,210600,-0.317188983855651
889,686300,0.0159881569207994,0.045551492992078,0.169563735514656,0.145149646320603,0.037901417501105,686300,0
890,259100,-0.00269438029253272,-0.00269438029253272,0.0618852459016393,0.037153301460557,-0.0210422746838906,321200,-0.193337484433375
891,136100,0.0103934669636229,0.0302800908402725,0.168240343347639,0.156800722318879,-0.0201938099208887,171600,-0.206876456876457
892,235400,0.00641299700726806,0.0248149760557249,0.171727227476356,0.153641301654662,-0.0224816981737641,335300,-0.297942141365941
893,602900,0.00718342799866355,0.0139589640094181,0.0579048955957185,0.0773992541242476,0.0116425784167236,602900,0
894,705400,0.0164265129682997,0.0478312537136067,0.113145021303456,0.125372193408461,0.0377663109745168,705400,0
895,702600,0.0228563109622944,0.0470938897168405,0.111884791897452,0.0986731545853898,,702600,0
896,191200,0.0036745406824147,0.037438958220293,0.0931961120640366,0.105683696261137,-0.000313267104814163,204700,-0.0659501709819248
897,2023500,0.00922693266832918,0.0113454618152739,-0.12580463991014,0.0904042729600798,,2337200,-0.134220434708198
898,382700,-0.00931918198291483,-0.00026123301985371,0.0630555555555556,0.0376040479817277,,386900,-0.0108555182217627
899,150200,0.00873069173942243,0.0401662049861496,0.15984555984556,0.021416611818379,-0.0389649204193113,223500,-0.327964205816555
900,660200,0.0107164727495407,0.0360954174513497,0.0822950819672131,0.0760635010787845,0.0103505520387763,660200,0
901,863600,0.00935016362786349,0.0171967020023557,0.0328908025355819,0.113147376493817,,863600,0
902,94400,-0.00421940928270042,0.00318809776833156,0.0419426048565121,0.0421306158714021,,94800,-0.00421940928270042
903,89600,-0.00111482720178372,0.0193401592718999,0.0808202653799759,0.0321179114664496,-0.0267441691140547,117500,-0.237446808510638
904,350400,0.0022883295194508,0.00114285714285714,0.0478468899521531,0.0266645755955766,-0.00631070600750938,387100,-0.0948075432704727
905,243100,0.0091324200913242,0.0266047297297297,0.0930755395683453,0.13705869320364,-0.0224605902348777,323000,-0.247368421052632
906,52800,0.0352941176470588,0.0841889117043121,0.106918238993711,0.0293037250558279,-0.0115426777220523,64700,-0.183925811437403
907,314400,0.00415202810603641,0.0184645286686103,0.0536193029490617,0.0586856172743391,-0.016204997039578,378400,-0.169133192389006
908,575500,0.00313752832490849,0.0273116744019993,0.0976540148769788,0.16972559639912,-0.00139668257842462,594900,-0.0326105227769373
909,723000,0.0168776371308017,0.0416366517792825,0.171988977143783,0.127832915535255,0.0365572478238387,723000,0
910,268700,-0.00037202380952381,0.00787696924231058,0.0599605522682446,0.0313231007796131,-0.0200128540267407,328900,-0.1830343569474
911,657300,0.0157626332869726,0.0370779425686336,0.111242603550296,0.0946516115271734,0.0523510897774528,657300,0
912,60200,-0.0179445350734095,-0.059375,0.0451388888888889,0.0231149744643608,,64800,-0.0709876543209877
913,1336600,0.00799396681749623,0.0263380173539123,0.117371676977094,0.124672075948473,0.0703723068267688,1336600,0
914,1029400,-0.002712652586708,0.0165909539798538,0.0389584174404522,0.0485381483045475,0.0231281319881849,1032200,-0.002712652586708
915,245500,0.00326930935839804,0,0.0174057190219644,0.0665349941276809,-0.0310382292936099,338300,-0.274312740171445
916,705400,0.0116162340456045,0.0350696991929567,0.0927962819519752,0.107012397796628,0.0565095699844467,705400,0
917,387200,0.00493122242408513,0.0099113197704747,0.0256953642384106,0.0399021064260574,0.0147379964375265,387200,0
918,651100,0.00758279170535438,0.0189358372456964,0.0812022583859183,0.111671483737345,0.0544958918547662,651100,0
919,198000,0.00917431192660551,0.0264385692068429,0.132723112128146,0.101694222511268,0.00235340969897857,198000,0
920,494000,0.00508646998982706,0.020239570425444,0.0917127071823204,0.095211210996488,-0.0159720416742632,594000,-0.168350168350168
921,132400,0.0161166538756715,0.0351837372947615,0.107949790794979,0.0655214336225824,0.025926887530318,132400,0
922,355400,0.0105203298265567,0.0157187767933695,0.0928659286592866,0.121520702667954,,355400,0
923,381100,-0.00832682799895915,-0.0225698897153116,-0.0390821986888553,0.0557198023045045,-0.0109365656115344,429400,-0.112482533768048
924,147700,0.00203527815468114,0.0186206896551724,0.0788897005113221,0.0555803956329866,-0.000337895233008201,149900,-0.0146764509673115
925,298200,-0.00400801603206413,-0.0254901960784314,0.118949343339587,0.0627154430551566,-0.0148997256588997,367900,-0.189453655884751
926,144800,-0.00275482093663912,-0.000690131124913734,0.0592538405267008,0.0382871117728174,-0.0047099119152938,160300,-0.0966936993137866
927,302800,0.00564596479574892,0.0219372257846777,0.0779636881452474,0.0692997953561096,-0.0106146258917055,342500,-0.115912408759124
928,739900,0.0169048927982408,0.0425531914893617,0.140237324703344,0.122491695081673,0.0333431902990402,739900,0
929,119400,0,0.000838222967309304,0.0319792566983578,0.0332211185352915,0.000588162834255446,124600,-0.0417335473515249
930,973500,0.00144018105133217,0.0160734787600459,0.0676683483220004,0.129605536672085,0.032840284011086,973500,0
931,58500,0.0138648180242634,0.0138648180242634,0.156126482213439,0.0465355603783428,-0.042376196204958,93400,-0.373661670235546
932,729300,0.00413052457662123,0.0263157894736842,-0.000685119210742669,0.0715628352555602,0.00589052869970308,732200,-0.00396066648456706
933,262100,0.00575594781273983,0.0147115756871854,0.0768282662284306,0.109207566768709,-0.0095853187455498,306400,-0.144582245430809
934,863200,-0.00701714022776947,-0.000115834588208039,0.0668644172537387,0.171860291799682,0.0336630203864388,871800,-0.00986464785501262
935,789400,0.0156973751930005,0.0436277102062401,0.119398752127056,0.116790625774697,0.0394342697393495,789400,0
936,66500,-0.00746268656716418,0.0294117647058823,0.156521739130435,0.0204446066779174,-0.030772392247577,91400,-0.272428884026258
937,297700,-0.0036813922356091,-0.000335795836131632,-0.0181398416886544,0.0333197222555865,-0.0235979029800054,392700,-0.241914947797301
938,254200,0.00434610825760569,0.0115399920413848,0.0667226185480487,0.115610452616754,-0.00082238911402488,265000,-0.0407547169811321
939,128600,-0.0015527950310559,-0.0122887864823349,0.0725604670558799,0.00976654075163608,-0.00810277306642837,147900,-0.130493576741041
940,194800,-0.00865139949109415,-0.028913260219342,0.0214997378080755,0.0289442879774391,-0.0383776039665477,288100,-0.323845886844846
941,527800,0.00475918522748905,0.0518134715025907,0.0434954527481218,0.0883764358518797,0.0143302085913508,527800,0
942,627400,0.0132428940568475,0.0218241042345277,0.0650144287896792,0.0961254579818949,0.0150582251118261,627400,0
943,464300,0.0137554585152838,0.0454852510695789,0.137990196078431,0.0588136776623185,0.013283800025832,464300,0
944,467000,0.000642811227769445,0.00516573396470082,0.0537003610108303,0.0616905784607606,0.00859390580103581,467000,0
945,202600,0.000988142292490119,0.0024740227610094,-0.00686274509803922,0.0194462287150912,0.000693655826907946,205700,-0.0150704910063199
946,1238200,0.000080768920119538,0.00202314477624019,0.0566649598907663,0.113849881842363,0.0714278403556452,1239300,-0.000887597837488905
947,124500,0.00809716599190283,0.0196560196560197,0.0705073086844368,0.107863118838395,-0.0281239007991334,165800,-0.249095295536791
948,116300,0.0237676056338028,0.0768518518518519,0.0961357210179076,0.0298386818923109,-0.0266075325828219,156800,-0.258290816326531
949,420500,0.00262279446828803,0.00694444444444444,0.0599949584068566,0.0904761523918782,-0.0139452311672459,514500,-0.182701652089407
950,677100,0.0165140369313917,0.0474938118811881,0.141628730399595,0.0837524658302136,0.0121117040028633,677100,0
951,237700,0.00720338983050847,0.0219260533104041,0.116486613433537,0.0999895639486987,0.0067206381518341,237700,0
952,141400,0.00497512437810945,0.0216763005780347,0.0935808197989172,0.051887789735918,0.00705548662742816,141400,0
953,1186500,0.0127176510754524,0.0202063628546862,0.0155781905332534,0.105001646409781,0.0386418633102863,1192000,-0.00461409395973154
954,456900,-0.00479198431714224,-0.00305476761946323,-0.0654530578850481,0.0190308561830221,0.00313955287853429,491200,-0.069828990228013
955,741000,0.00447336315575437,0.0241879751209399,0.0804899387576553,0.0989999011665794,0.0593796184051461,741000,0
956,331200,0.0128440366972477,0.0279329608938547,0.110663983903421,0.148559673554504,-0.0104000382735246,371300,-0.107998922704013
957,310700,0.00713128038897893,0.0260898282694848,0.119236311239193,0.122815751219763,-0.0124869102926055,366200,-0.151556526488258
958,407400,-0.00827653359298929,-0.0192585459797785,0.0316535831856166,0.131973069998199,-0.0189105576887643,493100,-0.173798418170756
959,513700,0.00273277376537185,0.0138148805999605,0.0194483032347688,0.0226396424346673,-0.0135352907518325,612400,-0.161169170476813
960,1180700,0.0063927719058984,0.00716540134777787,-0.0623411689961881,0.100216732368561,0.0356726516464008,1310200,-0.0988398717753015
961,133000,0.00226073850791258,0.00453172205438067,0.0665597433841219,0.0572177208835911,-0.0264008481533484,182100,-0.269632070291049
962,289900,0.00138169257340242,-0.000689417442261289,0.0681650700073692,0.0616025452146662,0.00474373756282453,290300,-0.00137788494660696
963,85900,0.00233372228704784,0.0238379022646007,0.112694300518135,0.0901136882191869,0.0202433762662826,85900,0
964,1231400,0.00415885183071027,0.0164259182831201,0.0667013167013167,0.124585425728549,0.0311397027364184,1231400,0
965,41700,-0.00950118764845606,-0.0234192037470726,0.0451127819548872,0.00536093107906743,-0.0658408235517202,83500,-0.50059880239521
966,168700,0.0023767082590612,0.0150421179302046,0.0890897353131052,0.0689016718554754,0.0194801994937455,168700,0
967,555700,0.0065205578699511,0.0264130033247137,0.0524621212121212,0.0824148925191439,0.0533677936266446,555700,0
968,252300,-0.00591016548463357,-0.00786472670074715,0.16,0.0443389248240433,0.00648802138645377,255200,-0.0113636363636364
969,138000,0.00217864923747277,0.0267857142857143,0.0832025117739403,0.109719063760204,0.0253862289097502,138000,0
970,135900,0.00369276218611521,0.0119136262099777,0.0534883720930233,0.0507534256652977,0.0105174183875574,135900,0
971,92600,0.00433839479392625,0.0131291028446389,0.154613466334165,0.061526523313852,0.00218587841682139,92900,-0.00322927879440258
972,410800,0.00563035495716034,0.0138203356367226,0.0776495278069255,0.112096976370687,,410800,0
973,366000,0.00273972602739726,0.0127282789153293,0.0745742806811509,0.0693884090934695,0.0122635701431564,366000,0
974,538700,0.00185977310768086,0.0156485671191554,0.0587657232704403,0.115134340429135,0.0467892636204115,538700,0
975,263000,-0.0109063557728469,-0.0298782736997418,0.130696474634566,0.0852569323929275,-0.0325078135411735,366000,-0.281420765027322
976,50400,0,0.0202429149797571,0.12751677852349,-0.00157978672258074,-0.0319009903781893,73100,-0.310533515731874
977,267900,0.000747104968248039,0.00638617580766341,0.0383720930232558,0.0929238688683263,-0.00813453722898627,322700,-0.16981716764797
978,361400,0.00808926080892608,0.0114749510215505,0.0921728618918102,0.123270535198867,-0.014255449479503,445400,-0.188594521778177
979,234800,0.0081580077286389,0.029373081981587,0.16468253968254,0.142536694199996,-0.0130276817131773,275700,-0.148349655422561
980,359000,0.0289481226712525,0.0921813203529054,0.20066889632107,0.064130081066756,-0.0031212302297583,379200,-0.0532700421940928
981,44900,-0.00222222222222222,-0.0131868131868132,-0.0260303687635575,0.0086850337590767,-0.0312847923237618,63200,-0.289556962025316
982,223200,-0.00446030330062444,-0.00844069302532208,0.0503529411764706,0.020160641560041,-0.00022373876564119,233700,-0.0449293966623877
983,65200,0.00462249614791988,0.00153609831029186,0.0601626016260163,0.0297880318652339,-0.0475257987679077,107600,-0.394052044609665
984,687300,0.00365070093457944,0.0156642529924634,0.0499541704857928,0.115120525924481,0.0102444188835829,687300,0
985,143600,0.0191625266146203,0.0504754937820044,0.0740463724756918,0.0369063267729659,0.0217498627639372,143600,0
986,537400,0.00599026581804568,0.0189609404626469,0.0396595086090153,0.0895468853937156,-0.00961299742884003,646400,-0.168626237623762
987,223100,0.0063148398737032,0.0229252636405319,0.158359293873313,0.089999537363256,0.0139698333293234,223100,0
988,272600,0.000734214390602056,0.000734214390602056,0.0677634155895026,0.0739634373266105,-0.0153175031044451,338400,-0.194444444444444
989,223400,0.0140717203812982,0.0318706697459584,0.156913516312791,0.146043085014528,-0.0142199481277052,294700,-0.241940956905327
990,212500,0,-0.0042174320524836,0.0270662155630739,0.0251299745131046,-0.00538966865289325,227600,-0.0663444639718805
991,86200,0.00936768149882904,0.0153121319199058,0.0473876063183475,0.0523159684166963,,86300,-0.00115874855156431
992,146700,0.0117241379310345,0.0396881644223955,0.0923306031273269,0.0401323726455509,0.0112292609650695,146700,0
993,109200,0.00831024930747922,0.0560928433268859,0.236693091732729,0.0748988452266848,0.00823661636979867,109200,0
994,183900,0.0121078701155751,0.0343082114735658,0.0754385964912281,0.0629883058932097,-0.0110920645310937,215700,-0.147426981919332
995,76100,-0.0193298969072165,-0.0546583850931677,-0.0318066157760814,0.000263019499826544,-0.0252727358849529,99200,-0.232862903225806
996,694200,-0.000144029958231312,0.0202821869488536,0.0211827007943513,0.0238251945729624,0.0147575670017677,694300,-0.000144029958231312
997,247100,0.00610749185667752,0.0270157938487116,0.0991992882562278,0.082160559385976,0.0342196941293802,247100,0
998,142900,-0.00901525658807212,-0.010387811634349,-0.0219028062970568,0.0250045084985566,-0.0301087308357275,194500,-0.265295629820051
999,143800,0.00139275766016713,0.016973125884017,0.0869236583522298,0.0614972987350435,0.0169100305075556,143800,0
1000,144100,0,0.0292857142857143,0.132861635220126,0.144441463831614,-0.0168549171714589,175800,-0.180318543799772
1001,389500,0.0258098498814854,0.0535569380578848,0.0968741199662067,0.0177494363582376,-0.0157902907578482,465200,-0.162725709372313
1002,421300,0.00476985451943716,0.0235665694849368,0.0780450358239509,0.111087384660176,0.0482070132235282,421300,0
1003,940300,0.00448670013887405,0.0264163300949678,0.0581814089579113,0.149899309643663,0.0378685286018756,940300,0
1004,175500,0.0109447004608295,0.0477611940298508,0.135187580853816,0.155222444050376,,175500,0
1005,65100,0.00308166409861325,-0.0136363636363636,0.0689655172413793,0.010131857088469,-0.0454905702434297,104100,-0.37463976945245
1006,75500,0.0107095046854083,0.0442600276625173,0.0942028985507247,0.0456395525912732,-0.00079124765961236,80900,-0.0667490729295426
1007,159900,0.00313676286072773,0.0139505389980977,0.121318373071529,0.0865179589060541,0.0163958911141466,159900,0
1008,143100,0.00988002822865208,0.0324675324675325,0.109302325581395,0.0671459463212247,-0.0334534915658571,205600,-0.303988326848249
1009,312200,0.00128287363694676,0.0169381107491857,0.137340619307832,0.139083863599601,0.0551568021410407,312200,0
1010,276200,0.00839722526469514,0.0290611028315946,0.110128617363344,0.087121775768614,-0.000972332344083671,294800,-0.0630936227951153
1011,196400,0.0113285272914521,0.0298898793917147,0.070299727520436,0.0745355931548599,-0.00432504684475732,217200,-0.0957642725598527
